,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
454,6442,27,2.0,58.16510552935325,1231,1.0,6,19.0,2018,0.211401214,B,B,9,1892,0,12312,0,1,B
455,6160,31,2.0,44.7276568549029,1231,5.0,5,9.0,1974,0.151346216,B,A,32,5889,10,12312,4,1,B
456,8266,86,2.0,44.43695831883751,1231,5.0,4,5.0,1964,0.161975568,B,A,31,7010,5,12312,3,7,B
457,9903,67,1.0,34.65381300459845,1231,6.0,7,9.0,1976,0.0077202819999999,B,B,38,4788,2,12312,0,4,B
458,2867,27,1.0,47.98972723597618,1231,1.0,4,12.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
459,6998,6,2.0,65.23507155845282,1231,13.0,9,17.0,2015,0.243204519,B,B,5,1564,0,12312,0,0,B
460,13932,23,2.0,66.93512594874889,1231,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
461,12587,74,1.0,53.16769295935893,1231,1.0,4,17.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
462,3611,11,2.0,61.701766797547656,1231,11.0,3,10.0,2009,0.0001696759999999,B,B,36,5992,0,12312,1,1,B
463,2646,61,3.0,66.69189983744225,1231,9.0,13,12.0,1965,0.300322518,B,B,52,10311,6,12312,1,9,B
464,1890,42,1.0,41.99188404861415,1231,8.0,6,9.0,2006,0.158249043,B,B,21,5731,0,12312,1,0,B
465,860,47,2.0,55.70165982072006,1231,9.0,10,17.0,2002,6.99893e-05,B,B,46,10309,1,12312,1,16,B
466,14187,111,2.0,49.3468313232864,1231,5.0,4,5.0,1966,0.0,B,B,36,6714,2,12312,0,2,B
467,12569,75,2.0,59.110119894801,1231,10.0,6,17.0,1999,0.122090347,B,B,29,6566,7,12312,4,0,B
468,1276,23,2.0,54.49141735103138,1231,1.0,5,3.0,2020,0.005767451,B,B,1,388,0,12312,0,0,B
469,12025,45,1.0,39.35389753557517,1231,1.0,17,1.0,1977,0.195781053,B,B,23,5212,6,12312,3,2,B
470,4890,25,2.0,84.39816716402783,1231,16.0,14,25.0,2012,0.069753361,B,B,53,13670,4,12312,1,11,B
471,14410,167,2.0,57.906996484887685,1231,6.0,8,6.0,1941,0.050272014,B,B,21,4231,14,12312,0,3,B
472,10352,73,3.0,68.97055564689411,1231,7.0,5,5.0,1928,0.042031587,B,B,37,6856,84,12312,2,5,B
473,11407,79,4.0,37.92034786532114,1231,6.0,6,17.0,2014,0.307466659,B,A,30,5048,9,12312,2,5,B
474,10384,15,1.0,41.96975267776488,1231,7.0,10,14.0,2006,0.158249043,B,B,21,5731,0,12312,1,0,B
475,7622,107,2.0,60.91875982885984,1231,8.0,22,23.0,2011,0.050272014,B,B,21,4231,14,12312,0,3,B
476,12578,23,2.0,65.27726764082085,1231,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
477,15820,88,1.0,37.013953758888896,1231,9.0,9,9.0,1976,0.127375905,B,B,43,8429,3,12312,3,9,B
478,563,1,2.0,66.92279301582506,1231,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
479,15226,87,1.0,36.23750837439579,1231,6.0,7,9.0,1982,0.100455735,B,B,43,7227,0,12312,1,6,A
480,6396,6,3.0,80.74638250523624,1231,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
481,6247,1,1.0,42.25608207214832,1231,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
482,3339,83,1.0,34.43762490374195,1231,6.0,8,9.0,1977,0.0077202819999999,B,B,38,4788,2,12312,0,4,B
483,10975,118,2.0,59.111711460305386,1231,8.0,8,10.0,1959,0.21843974,B,B,21,4472,6,12312,4,7,A
484,7475,23,2.0,54.66495853159483,1231,1.0,5,12.0,1977,0.034656082,B,B,0,168,0,12312,0,0,B
485,11129,208,1.0,32.770108538675885,1231,5.0,4,5.0,1961,0.042031587,B,B,37,6856,84,12312,2,5,B
486,3051,111,3.0,63.56229648978121,1231,5.0,5,5.0,1962,0.1363303,B,B,30,6141,10,12312,3,6,B
487,10232,84,2.0,57.684784743353575,1231,8.0,1,5.0,1956,0.006076152,B,B,30,5285,0,12312,6,6,B
488,14106,6,2.0,67.93371378171004,1231,12.0,11,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
489,5502,32,2.0,48.1938974168817,1231,6.0,5,14.0,1972,0.135649789,B,B,46,7960,6,12312,3,11,B
490,4558,23,1.0,32.00855803327691,1231,1.0,9,17.0,2017,0.034656082,B,B,0,168,0,12312,0,0,B
491,4181,27,2.0,53.96810277468793,1231,0.0,13,0.0,1977,0.011654127,B,B,4,915,0,12312,0,0,B
492,8426,6,1.0,40.14086134006104,1231,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
493,6611,99,2.0,44.59432542019106,1231,5.0,1,9.0,1969,0.033493708,B,B,66,10573,1,12312,3,8,B
494,14641,27,2.0,60.56476624780491,1231,9.0,13,19.0,2018,0.211401214,B,B,9,1892,0,12312,0,1,B
495,15539,1,3.0,85.63792007296574,1231,1.0,10,20.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
496,13119,1,2.0,45.77306981964009,1231,5.0,6,5.0,1977,0.014580716,B,B,3,760,1,12312,0,0,B
497,11716,44,1.0,38.68680813074875,1231,7.0,4,14.0,2005,0.232205084,B,B,24,4860,1,12312,0,3,B
498,7316,61,2.0,51.57892990741471,1231,8.0,13,17.0,1989,0.300322518,B,B,52,10311,6,12312,1,9,B
499,7791,27,1.0,44.8825434362783,1231,0.0,18,0.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
500,13034,57,3.0,76.10348010201874,1231,10.0,8,14.0,2003,0.090799103,B,B,74,19083,2,12312,5,15,B
501,1068,8,3.0,74.65045894705932,1231,9.0,9,14.0,1977,0.458174486,B,A,26,4439,1,12312,1,5,B
502,4060,21,2.0,40.30206377940132,1231,6.0,14,12.0,1967,0.194489265,B,B,47,8004,3,12312,3,5,B
503,10172,49,2.0,46.10762482243888,1231,5.0,8,9.0,1971,0.020741326,B,B,24,5613,5,12312,2,5,B
504,2591,39,2.0,44.20359188369447,1231,6.0,10,9.0,1972,0.428825818,B,B,25,5011,8,12312,0,2,B
505,12494,57,3.0,82.19384007275632,1231,13.0,12,17.0,2000,0.090799103,B,B,74,19083,2,12312,5,15,B
506,7828,73,2.0,64.8434123219766,1231,12.0,5,5.0,1977,0.042031587,B,B,37,6856,84,12312,2,5,B
507,15284,17,1.0,35.943567788099706,1231,5.0,3,5.0,1963,0.0,B,B,18,3374,5,12312,1,2,B
508,7947,138,1.0,33.63414580341874,1231,4.0,8,8.0,1964,0.313924552,B,B,22,4625,11,12312,2,10,B
509,16335,100,2.0,44.45974833505619,1231,5.0,8,9.0,1968,0.200146802,B,B,23,3975,8,12312,2,0,B
510,10234,85,3.0,75.21996279540963,1231,10.0,11,16.0,1983,0.037177818,B,B,52,11217,1,12312,1,7,B
511,2797,67,3.0,66.82232441471817,1231,7.0,5,12.0,1978,0.100455735,B,B,43,7227,0,12312,1,6,A
512,5341,37,3.0,60.95800242188577,1231,6.0,5,9.0,1973,0.127811589,B,B,28,7287,5,12312,1,3,B
513,3059,61,2.0,62.006502374981,1231,10.0,16,25.0,2012,0.300322518,B,B,52,10311,6,12312,1,9,B
514,1559,23,1.0,31.34243276966709,1231,1.0,7,1.0,1977,0.034656082,B,B,0,168,0,12312,0,0,B
515,15320,13,2.0,59.07511816936138,1231,10.0,14,22.0,2001,0.133215333,B,B,49,11395,3,12312,3,4,A
516,10284,147,3.0,71.17908267917215,1231,9.0,12,14.0,1974,0.319809354,B,B,25,4756,16,12312,5,8,B
517,4134,9,3.0,66.99652234085981,1231,8.0,6,12.0,1980,0.136244425,B,B,11,2370,0,12312,0,1,B
518,4481,1,3.0,82.64904012248999,1231,11.0,5,18.0,2016,0.007122317,B,B,1,264,0,12312,0,1,B
519,7222,62,2.0,73.94376825257649,1231,13.0,11,17.0,2014,0.072157581,B,B,2,629,1,12312,0,0,A
520,4062,167,1.0,45.87005337104834,1231,12.0,10,12.0,1978,0.050272014,B,B,21,4231,14,12312,0,3,B
521,2192,27,1.0,83.35337853700794,1231,1.0,14,1.0,1977,0.017647053,B,B,2,469,0,12312,0,0,B
522,9637,27,2.0,76.22842921136498,1231,1.0,7,15.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
523,16236,94,1.0,45.79468156462576,1231,7.0,16,17.0,2001,0.521867054,B,B,25,6149,0,12312,0,0,B
524,4272,41,1.0,35.594601784206745,1231,6.0,5,9.0,1977,6.99893e-05,B,B,46,10309,1,12312,1,16,B
525,9406,34,2.0,64.6021863281613,1231,10.0,23,25.0,2019,0.069753361,B,B,53,13670,4,12312,1,11,B
526,14309,85,3.0,59.230430086244205,1231,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,12312,1,7,B
527,1946,55,3.0,76.99346766547983,1231,10.0,6,14.0,1998,0.041365446,B,B,31,5569,0,12312,1,4,B
528,16235,55,2.0,56.567460574005366,1231,9.0,16,17.0,1998,0.041365446,B,B,31,5569,0,12312,1,4,B
529,7146,37,1.0,34.74905631977109,1231,8.0,3,14.0,1974,0.127811589,B,B,28,7287,5,12312,1,3,B
530,16784,34,2.0,53.34322005442467,1231,8.0,1,14.0,1993,0.069753361,B,B,53,13670,4,12312,1,11,B
531,349,34,3.0,88.13665051058642,1231,10.0,12,25.0,2016,0.069753361,B,B,53,13670,4,12312,1,11,B
532,6251,18,1.0,43.74482957400734,1231,8.0,4,14.0,1988,0.0,B,B,30,5562,0,12312,0,5,A
533,5128,66,3.0,76.99803337561625,1231,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,12312,3,7,B
534,11718,1,2.0,55.34059302453474,1231,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
535,16721,23,2.0,53.71487366849416,1231,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,12312,0,0,B
536,12517,25,2.0,52.45718812853449,1231,8.0,3,14.0,1994,0.069753361,B,B,53,13670,4,12312,1,11,B
537,15961,2,2.0,46.58879978093204,1231,5.0,6,5.0,1969,0.309479124,B,B,35,7715,4,12312,0,6,B
538,9428,80,1.0,36.54107365097619,1231,6.0,1,9.0,1979,0.0,B,B,39,8647,0,12312,0,5,B
539,14541,3,1.0,36.02730852083676,1231,5.0,7,5.0,1970,0.265088676,B,B,37,5288,0,12312,3,2,B
540,10168,58,1.0,52.11562251563713,1231,0.0,8,9.0,1977,0.43788524,B,B,23,5735,3,12312,0,5,B
541,11270,33,1.0,34.000645903387024,1231,0.0,15,14.0,1977,0.236108458,B,B,16,3893,27,12312,3,10,B
542,13210,93,2.0,65.97604034541183,1231,10.0,7,24.0,2013,0.050900058,B,B,43,10621,1,12312,2,3,B
543,11518,23,2.0,64.39343125239743,1231,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
544,12612,27,2.0,60.98849587283957,1231,60.0,5,17.0,2013,0.072157581,B,B,2,629,1,12312,0,0,A
545,16352,23,2.0,56.06537189019497,1231,1.0,6,17.0,2015,0.034656082,B,B,0,168,0,12312,0,0,B
546,9935,27,2.0,42.25201301780088,1231,10.0,15,17.0,2018,0.072157581,B,B,2,629,1,12312,0,0,A
547,15521,72,3.0,67.61670453550299,1231,8.0,9,9.0,1977,0.210473241,B,B,11,2398,2,12312,3,0,B
548,11482,8,2.0,47.78468689733569,1231,6.0,2,9.0,1982,0.219006007,B,B,28,6746,3,12312,1,4,B
549,11443,130,1.0,32.9883493774982,1231,7.0,7,9.0,1963,0.341071945,B,B,27,5664,48,12312,3,11,B
550,9459,187,2.0,54.26243479804574,1231,11.0,13,14.0,2001,0.041116354,B,B,53,14892,4,12312,1,4,B
551,9218,120,1.0,28.98265525429592,1231,6.0,2,8.0,1962,0.341071945,B,B,27,5664,48,12312,3,11,B
552,854,58,1.0,42.38566594463822,1231,9.0,9,10.0,2008,0.1489038909999999,B,B,9,1952,1,12312,3,2,B
553,5619,30,1.0,45.5497533000315,1231,1.0,9,9.0,1977,7.81528e-05,B,B,22,6398,141,12312,3,23,B
554,9208,109,1.0,33.6246564708438,1231,5.0,6,9.0,1966,0.1363303,B,B,30,6141,10,12312,3,6,B
555,4391,27,2.0,40.0254905290089,1231,10.0,8,12.0,2016,0.072157581,B,B,2,629,1,12312,0,0,A
556,15207,62,1.0,37.676875099089,1231,6.0,2,9.0,1973,0.002211665,B,B,39,7614,3,12312,1,5,A
557,7183,6,2.0,67.4670968043629,1231,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
558,16442,6,3.0,82.92660486927781,1231,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
559,7936,23,1.0,42.433915431779496,1231,9.0,3,17.0,2015,0.034656082,B,B,0,168,0,12312,0,0,B
560,10606,107,2.0,76.80042051888431,1231,8.0,4,5.0,1935,0.174739084,B,B,17,3379,9,12312,0,3,B
561,4979,44,1.0,32.99127328274289,1231,5.0,9,9.0,1963,0.232205084,B,B,24,4860,1,12312,0,3,B
562,4854,7,2.0,60.69826501126976,1231,8.0,19,22.0,2009,0.035145267,B,B,42,9292,3,12312,0,3,B
563,16476,27,1.0,43.66506246962548,1231,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
564,10516,113,1.0,34.94243719675503,1231,6.0,2,9.0,1972,0.050755569,B,B,24,5469,1,12312,0,1,B
565,16261,62,4.0,66.52151027227471,1231,5.0,8,9.0,1976,0.002211665,B,B,39,7614,3,12312,1,5,A
566,90,51,3.0,75.40175367063244,1231,4.0,2,6.0,1931,0.015016892,B,B,17,3079,59,12312,0,8,B
567,5433,55,1.0,41.868942179032935,1231,8.0,14,14.0,1999,0.041365446,B,B,31,5569,0,12312,1,4,B
568,14338,27,1.0,48.15957100067676,1231,1.0,3,1.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
569,13487,30,3.0,80.36115318461856,1231,1.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,12312,3,23,B
570,8211,48,3.0,98.29220513606737,1231,1.0,11,1.0,2017,0.041124634,B,B,46,9515,5,12312,1,10,B
571,170,6,2.0,2.900585619683484,1231,1.0,18,17.0,2014,0.243204519,B,B,5,1564,0,12312,0,0,B
572,14051,27,1.0,41.79470646831631,1231,1.0,16,19.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
573,10686,40,2.0,49.63912673136277,1231,5.0,6,5.0,1962,0.210473241,B,B,11,2398,2,12312,3,0,B
574,7595,28,2.0,66.51211234971221,1231,10.0,9,23.0,2009,0.333891544,B,B,30,6564,1,12312,0,0,B
575,6777,5,3.0,100.54667051636532,1231,12.0,15,17.0,2019,0.150817539,B,B,16,3433,4,12312,4,5,B
576,14661,27,2.0,67.47021920374242,1231,1.0,5,1.0,1977,0.017647053,B,B,2,469,0,12312,0,0,B
577,13991,22,3.0,74.84868812363966,1231,10.0,16,17.0,1989,0.133215333,B,B,49,11395,3,12312,3,4,A
578,16795,3,2.0,42.36696712761096,1231,5.0,4,5.0,1968,0.265088676,B,B,37,5288,0,12312,3,2,B
579,2740,27,1.0,45.07973134965165,1231,10.0,15,17.0,2015,0.072157581,B,B,2,629,1,12312,0,0,A
580,7368,73,2.0,57.44144338048883,1231,8.0,8,8.0,1963,0.042031587,B,B,37,6856,84,12312,2,5,B
581,2413,12,2.0,58.42616851253392,1231,9.0,7,17.0,1993,0.090799103,B,B,74,19083,2,12312,5,15,B
582,1852,59,3.0,100.46240725809608,1231,0.0,21,20.0,2015,0.019508796,B,B,37,7687,11,12312,5,5,B
583,15200,101,4.0,101.4372323413303,1231,8.0,4,5.0,1960,0.225824954,A,B,41,6558,7,12312,3,2,B
584,8467,8,3.0,74.48213386679768,1231,9.0,16,17.0,1986,0.092290642,B,B,21,4346,2,12312,1,2,B
585,16379,168,2.0,55.02318114508318,1231,7.0,2,5.0,1926,0.341071945,B,B,27,5664,48,12312,3,11,B
586,3375,9,2.0,61.79563588516488,1231,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,12312,2,4,B
587,5945,20,3.0,105.67805518215654,1231,14.0,13,17.0,2012,0.019508796,B,B,37,7687,11,12312,5,5,B
588,2641,30,2.0,68.68285775864122,1231,1.0,12,12.0,2016,7.81528e-05,B,B,22,6398,141,12312,3,23,B
589,2837,77,3.0,82.95303847725529,1231,8.0,3,12.0,1982,6.99893e-05,B,B,46,10309,1,12312,1,16,B
590,3498,61,3.0,55.90176333745461,1231,6.0,1,9.0,1978,0.300322518,B,B,52,10311,6,12312,1,9,B
591,10876,27,1.0,43.02532858439736,1231,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,12312,1,4,B
592,1285,5,2.0,47.9609512184439,1231,5.0,6,12.0,1977,0.150817539,B,B,16,3433,4,12312,4,5,B
593,9285,74,2.0,75.45352967383243,1231,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
594,4015,34,3.0,83.47455489160984,1231,8.0,4,12.0,2000,0.069753361,B,B,53,13670,4,12312,1,11,B
595,2526,28,1.0,44.97697542948097,1231,8.0,4,14.0,1990,0.118537385,B,B,30,6207,1,12312,1,0,B
596,7814,139,1.0,43.30422228702753,1231,8.0,10,9.0,2006,0.122090347,B,B,29,6566,7,12312,4,0,B
597,7117,115,2.0,49.93497480720345,1231,8.0,3,12.0,1969,1.8e-09,B,B,16,3681,73,12312,2,5,B
598,12359,27,1.0,46.75054924559153,1231,0.0,16,0.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
599,3303,74,2.0,80.52475085302316,1231,0.0,5,0.0,1977,0.309479124,B,B,35,7715,4,12312,0,6,B
600,13874,94,2.0,48.68620039967849,1231,6.0,10,12.0,1975,0.521867054,B,B,25,6149,0,12312,0,0,B
601,5484,88,1.0,41.49390098645369,1231,1.0,18,17.0,1977,0.127375905,B,B,43,8429,3,12312,3,9,B
602,15067,1,1.0,39.475796536491,1231,8.0,12,17.0,1992,0.025609157,B,B,33,5261,0,12312,3,1,B
603,12639,32,2.0,46.44711483505979,1231,6.0,4,9.0,1972,0.135649789,B,B,46,7960,6,12312,3,11,B
604,3388,85,3.0,62.3049018403119,1231,6.0,8,9.0,1979,0.037177818,B,B,52,11217,1,12312,1,7,B
605,4256,53,1.0,41.42639923761112,1231,8.0,15,16.0,1981,0.049637257,B,B,34,7759,0,12312,1,3,B
606,15738,129,1.0,42.76529160153119,1231,8.0,7,22.0,2012,0.020741326,B,B,24,5613,5,12312,2,5,B
607,14049,58,2.0,45.91764782201653,1231,5.0,1,9.0,1971,0.050755569,B,B,24,5469,1,12312,0,1,B
608,15780,29,2.0,39.30487715687144,1231,7.0,10,9.0,1967,0.069660344,B,B,31,6119,4,12312,1,2,B
609,9564,96,1.0,41.47248149427757,1231,8.0,12,17.0,1996,0.041116354,B,B,53,14892,4,12312,1,4,B
610,11910,77,2.0,48.73199184003237,1231,6.0,3,12.0,1975,6.99893e-05,B,B,46,10309,1,12312,1,16,B
611,11315,30,3.0,93.2013958849758,1231,1.0,3,2.0,2017,7.81528e-05,B,B,22,6398,141,12312,3,23,B
612,1733,93,1.0,40.52656590700193,1231,7.0,15,17.0,2003,0.521867054,B,B,25,6149,0,12312,0,0,B
613,3910,20,2.0,58.760572045562384,1231,9.0,13,23.0,2006,0.019508796,B,B,37,7687,11,12312,5,5,B
614,7552,108,3.0,76.58325194467727,1231,1.0,2,8.0,1959,0.0,B,B,25,5027,4,12312,1,1,B
615,254,15,1.0,53.3726503407478,1231,11.0,11,17.0,2007,0.158249043,B,B,21,5731,0,12312,1,0,B
616,5222,8,2.0,55.47519848118741,1231,8.0,11,12.0,1987,0.43788524,B,B,23,5735,3,12312,0,5,B
617,8314,53,2.0,49.748026544464246,1231,5.0,8,9.0,1968,0.313924552,B,B,22,4625,11,12312,2,10,B
618,16743,123,1.0,51.43853670866861,1231,13.0,15,17.0,2004,0.0,B,B,6,2733,0,12312,0,4,B
619,10335,27,1.0,29.66689546137525,1231,6.0,5,5.0,1979,0.07542368,B,B,11,3097,0,12312,0,0,B
620,8226,1,3.0,78.95741488093566,1231,10.0,5,17.0,1989,0.025609157,B,B,33,5261,0,12312,3,1,B
621,12254,45,1.0,39.58597946776947,1231,9.0,5,17.0,2017,0.195781053,B,B,23,5212,6,12312,3,2,B
622,13152,99,2.0,56.793832659775646,1231,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,12312,2,4,B
623,15020,61,2.0,41.66545771486654,1231,6.0,5,14.0,1980,0.300322518,B,B,52,10311,6,12312,1,9,B
624,16349,160,2.0,52.19851224237586,1231,8.0,4,16.0,1986,0.0,B,B,39,8647,0,12312,0,5,B
625,11924,45,1.0,31.772402958121138,1231,5.0,5,5.0,1964,0.014423114,B,B,19,3806,4,12312,0,3,B
626,12543,13,1.0,39.90591905013406,1231,10.0,18,22.0,1999,0.090799103,B,B,74,19083,2,12312,5,15,B
627,14114,138,2.0,49.20656626332695,1231,6.0,5,9.0,1976,0.1363303,B,B,30,6141,10,12312,3,6,B
628,12318,11,3.0,66.52409810232976,1231,7.0,7,12.0,1975,0.0001696759999999,B,B,36,5992,0,12312,1,1,B
629,15383,61,2.0,44.30863623532426,1231,5.0,7,3.0,1961,0.298204575,B,B,16,4048,3,12312,1,3,B
630,6679,93,3.0,136.2977509264921,1231,1.0,4,17.0,1977,0.004949358,B,B,0,186,0,12312,0,0,B
631,635,34,1.0,33.74211915240898,1231,1.0,16,1.0,2018,0.069753361,B,B,53,13670,4,12312,1,11,B
632,15993,86,3.0,60.68475162476835,1231,5.0,9,9.0,1973,0.161975568,B,A,31,7010,5,12312,3,7,B
633,11375,130,1.0,40.82858950829207,1231,8.0,3,9.0,1964,0.341071945,B,B,27,5664,48,12312,3,11,B
634,11216,9,2.0,62.218081990980686,1231,1.0,6,18.0,1977,0.161531741,B,B,25,5648,1,12312,2,4,B
635,15401,13,2.0,51.39579121978623,1231,8.0,6,17.0,2001,0.090799103,B,B,74,19083,2,12312,5,15,B
636,11301,62,2.0,51.21539058108344,1231,7.0,3,12.0,1980,0.386771659,B,B,5,1135,0,12312,0,0,A
637,13804,103,3.0,60.00717668229641,1231,5.0,4,10.0,1971,0.014423114,B,B,19,3806,4,12312,0,3,B
638,10839,81,2.0,48.56876995813277,1231,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,12312,6,6,B
639,1588,34,3.0,83.39982784722473,1231,9.0,4,22.0,1996,0.069753361,B,B,53,13670,4,12312,1,11,B
640,3596,41,2.0,45.06980131088211,1231,5.0,10,9.0,1969,0.175054867,B,B,36,10055,3,12312,1,0,B
641,5816,8,2.0,46.1134724644221,1231,5.0,6,5.0,1971,0.43788524,B,B,23,5735,3,12312,0,5,B
642,8099,1,1.0,40.57502850132533,1231,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
643,6551,3,2.0,48.753300065115255,1231,9.0,13,14.0,1973,0.050900058,B,B,43,10621,1,12312,2,3,B
644,14075,64,4.0,101.2380994821876,1231,10.0,13,22.0,2002,0.135649789,B,B,46,7960,6,12312,3,11,B
645,13431,85,2.0,48.03309698470909,1231,6.0,3,9.0,1977,0.037177818,B,B,52,11217,1,12312,1,7,B
646,9481,124,3.0,65.31584938474157,1231,8.0,5,9.0,1978,0.16909109,B,B,19,3856,10,12312,2,5,B
647,5295,1,1.0,42.62820493540221,1231,8.0,4,17.0,1990,0.025609157,B,B,33,5261,0,12312,3,1,B
648,15859,13,3.0,82.31104819265433,1231,12.0,12,17.0,2001,0.090799103,B,B,74,19083,2,12312,5,15,B
649,10634,169,3.0,90.4092500741474,1231,1.0,3,3.0,2017,0.178916796,B,B,18,3594,4,12312,1,5,B
650,444,32,1.0,42.078904058812135,1231,8.0,13,25.0,1991,0.135649789,B,B,46,7960,6,12312,3,11,B
651,11686,13,2.0,62.74593924762932,1231,10.0,8,16.0,1981,0.090799103,B,B,74,19083,2,12312,5,15,B
652,1213,6,3.0,76.88427810837435,1231,1.0,13,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
653,13970,8,1.0,49.80697557729386,1231,1.0,32,32.0,2009,0.092290642,B,B,21,4346,2,12312,1,2,B
654,6849,33,3.0,95.36272463496312,1231,0.0,16,17.0,1977,0.236108458,B,B,16,3893,27,12312,3,10,B
655,9911,115,1.0,39.592075945759184,1231,9.0,11,12.0,1971,1.8e-09,B,B,16,3681,73,12312,2,5,B
656,5649,6,2.0,53.6965264452508,1231,9.0,14,17.0,2014,0.243204519,B,B,5,1564,0,12312,0,0,B
657,7184,185,2.0,54.49277755096296,1231,9.0,17,17.0,2004,0.025609157,B,B,33,5261,0,12312,3,1,B
658,5877,77,3.0,69.11237658981862,1231,8.0,4,16.0,1978,6.99893e-05,B,B,46,10309,1,12312,1,16,B
659,1655,95,1.0,44.94350122950068,1231,0.0,4,0.0,1977,0.0006991189999999,B,B,14,3369,24,12312,0,3,B
660,15301,107,2.0,39.77720097603597,1231,5.0,4,9.0,1966,0.174739084,B,B,17,3379,9,12312,0,3,B
661,12389,27,3.0,99.6149063275124,1231,1.0,10,16.0,2016,0.072157581,B,B,2,629,1,12312,0,0,A
662,5241,46,3.0,67.52883809870292,1231,5.0,7,9.0,1968,0.0,B,B,47,11319,0,12312,3,5,B
663,7048,75,1.0,32.818082647218496,1231,5.0,3,14.0,1965,0.122090347,B,B,29,6566,7,12312,4,0,B
664,10574,23,3.0,66.47191800762235,1231,1.0,5,1.0,2017,0.034656082,B,B,0,168,0,12312,0,0,B
665,8593,1,2.0,47.851365072771394,1231,6.0,5,12.0,1983,0.059456227,B,B,1,362,0,12312,0,0,B
666,4752,87,1.0,39.848351944261815,1231,8.0,18,17.0,1988,0.100455735,B,B,43,7227,0,12312,1,6,A
667,14663,80,1.0,40.29627926147378,1231,9.0,21,22.0,1988,0.0,B,B,39,8647,0,12312,0,5,B
668,10994,62,3.0,89.50345887760139,1231,1.0,5,12.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
669,87,23,1.0,37.23558744603266,1231,1.0,5,3.0,1977,0.005767451,B,B,1,388,0,12312,0,0,B
670,5132,6,1.0,39.35238606819616,1231,1.0,12,1.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
671,6372,155,2.0,78.16550988157199,1231,10.0,5,5.0,1914,0.042307271,B,B,17,2810,9,12312,3,6,B
672,7411,88,2.0,65.73780079138041,1231,12.0,14,17.0,2008,0.127375905,B,B,43,8429,3,12312,3,9,B
673,3319,48,2.0,50.62700649726228,1231,6.0,12,12.0,1981,0.041124634,B,B,46,9515,5,12312,1,10,B
674,9355,58,1.0,36.661313849706985,1231,6.0,3,9.0,1972,0.31019913,B,B,11,2748,1,12312,0,0,B
675,5139,34,2.0,59.92774490501757,1231,1.0,5,1.0,2014,0.069753361,B,B,53,13670,4,12312,1,11,B
676,56,8,2.0,65.81016592669467,1231,12.0,4,17.0,2006,0.092290642,B,B,21,4346,2,12312,1,2,B
677,3249,70,1.0,36.04589052068201,1231,7.0,8,9.0,1974,0.002211665,B,B,39,7614,3,12312,1,5,A
678,5047,23,1.0,39.36140692667142,1231,10.0,5,15.0,2017,0.034656082,B,B,0,168,0,12312,0,0,B
679,13238,74,3.0,119.6074819504299,1231,10.0,8,12.0,2017,0.075778755,B,B,6,1437,3,12312,0,2,B
680,2190,18,3.0,77.29932268221367,1231,10.0,16,17.0,1986,0.0,B,B,30,5562,0,12312,0,5,A
681,15599,6,2.0,61.443165244106034,1231,1.0,5,17.0,2016,0.243204519,B,B,5,1564,0,12312,0,0,B
